gap,seq_num,hidden_size,num_layer,ACC
5,80,256,3,94.32258142941366
5,100,32,1,94.66448965614241
5,100,32,2,94.69506564665163
5,100,32,3,94.56481192708237
5,100,64,1,94.58682664024901
5,100,64,2,94.44617708390663
5,100,64,3,94.64186342316559
5,100,128,1,94.59294183835085
5,100,128,2,94.7311453154525
5,100,128,3,94.77517474178576
5,100,256,1,94.79963553419313
5,100,256,2,94.7268646767812
5,100,256,3,94.8742409510356
5,150,32,1,94.86653997590392
5,150,32,2,94.90939126330564
5,150,32,3,94.98267317509409
5,150,64,1,94.92119089316988
5,150,64,2,94.8050576939797
5,150,64,3,94.98453627454633
5,150,128,1,94.99509383810909
5,150,128,2,95.02366136304356
5,150,128,3,94.92367502577288
5,150,256,1,94.98577834084783
5,150,256,2,95.01993516413906
5,150,256,3,95.00999863372706
5,200,32,1,94.78541733694178
5,200,32,2,94.92483456033106
5,200,32,3,94.97340979200969
5,200,64,1,94.95763861289325
5,200,64,2,94.84282442892561
5,200,64,3,94.94439082243545
5,200,128,1,94.89960067374477
5,200,128,2,95.05857415923845
5,200,128,3,94.89392304926285
5,200,256,1,95.06866771387296
5,200,256,2,95.01756909353571
5,200,256,3,94.91032507554395

10,30,32,1,88.99325165119173
10,30,32,2,88.55173734086341
10,30,32,3,89.1619603713985
10,30,64,1,88.91308509619986
10,30,64,2,89.09854503685268
10,30,64,3,88.78266487986981
10,30,128,1,89.36058198525893
10,30,128,2,88.72164257681631
10,30,128,3,88.8556523403848
10,30,256,1,89.20982100124438
10,30,256,2,88.69292619890878
10,30,256,3,88.88436871829234
10,50,32,1,91.58350887752032
10,50,32,2,91.28859464339452
10,50,32,3,91.54980439362022
10,50,64,1,91.35600361119471
10,50,64,2,91.55582305145953
10,50,64,3,91.06349684020464
10,50,128,1,91.77129100210654
10,50,128,2,91.6749924766777
10,50,128,3,91.74962383388504
10,50,256,1,91.85916340656034
10,50,256,2,91.64369545591333
10,50,256,3,91.79536563346373
10,80,32,1,93.05062922112629
10,80,32,2,93.00689956756231
10,80,32,3,93.07492347310627
10,80,64,1,93.08464117389826
10,80,64,2,92.91336669743939
10,80,64,3,93.0311938195423
10,80,128,1,93.24255381176813
10,80,128,2,93.12472668966522
10,80,128,3,92.79553957533648
10,80,256,1,93.33608668189106
10,80,256,2,93.16724163063019
10,80,256,3,93.05548807152228
10,100,32,1,93.67170599953559
10,100,32,2,93.59959913471762
10,100,32,3,93.69370470405632
10,100,64,1,93.69859330506092
10,100,64,2,93.66803954878213
10,100,64,3,93.7499236156093
10,100,128,1,93.80369822665999
10,100,128,2,93.6863718025494
10,100,128,3,93.84891778595261
10,100,256,1,93.62281998948951
10,100,256,2,93.75114576586046
10,100,256,3,93.79147672414847
10,150,32,1,93.96797815564106
10,150,32,2,93.91957304207521
10,150,32,3,93.89226759339705
10,150,64,1,94.09333498820901
10,150,64,2,93.89723222042944
10,150,64,3,94.17897480451781
10,150,128,1,93.91584957180092
10,150,128,2,93.95184311778577
10,150,128,3,93.91460841504282
10,150,256,1,94.33784286955442
10,150,256,2,94.17152786396922
10,150,256,3,94.05734144222416
10,200,32,1,93.75677651983156
10,200,32,2,94.02279432159156
10,200,32,3,93.83746438387251
10,200,64,1,93.90428402128143
10,200,64,2,93.90806626490834
10,200,64,3,94.05683451423384
10,200,128,1,93.92067374366474
10,200,128,2,94.08961395900047
10,200,128,3,93.99505786832749
10,200,256,1,94.03540180034797
10,200,256,2,93.81603166998664
10,200,256,3,94.09843919412995
15,30,32,1,88.05595408895266
15,30,32,2,88.04519368723099
15,30,32,3,87.74569583931134
15,30,64,1,88.15638450502152
15,30,64,2,88.01829268292683
15,30,64,3,88.18507890961263
15,30,128,1,88.20301291248207
15,30,128,2,88.23170731707317
15,30,128,3,88.08823529411765
15,30,256,1,87.63629842180775
15,30,256,2,88.23529411764706
15,30,256,3,88.37697274031564
15,50,32,1,90.06151792318377
15,50,32,2,89.77106673161228
15,50,32,3,90.23470621132579
15,50,64,1,90.2780032833613
15,50,64,2,90.48366437552994
15,50,64,3,90.27619923869315
15,50,128,1,90.14991611192293
15,50,128,2,90.07775432519709
15,50,128,3,90.12465948656889
15,50,256,1,89.83962042900183
15,50,256,2,90.05971387851564
15,50,256,3,90.3844419187819
15,80,32,1,92.70344074276352
15,80,32,2,92.25195703622792
15,80,32,3,92.57418532677954
15,80,64,1,92.4795193883124
15,80,64,2,92.61241580192973
15,80,64,3,92.6597487711633
15,80,128,1,92.54323684689605
15,80,128,2,92.69979974513016
15,80,128,3,92.4485709084289
15,80,256,1,92.81631166939742
15,80,256,2,92.7125432368469
15,80,256,3,92.71800473329692
15,100,32,1,93.02632302027807
15,100,32,2,93.03181843160961
15,100,32,3,92.49693172867322
15,100,64,1,93.29742997930062
15,100,64,2,93.13806305068601
15,100,64,3,93.0592954882673
15,100,128,1,93.24064406220806
15,100,128,2,93.1032587789196
15,100,128,3,93.21499880932754
15,100,256,1,93.17103551867524
15,100,256,2,93.11058599402833
15,100,256,3,93.16004469601216
15,150,32,1,93.56536944713149
15,150,32,2,93.24540516407471
15,150,32,3,93.50398095096361
15,150,64,1,93.43143091003795
15,150,64,2,93.37934370116824
15,150,64,3,93.27144876850956
15,150,128,1,93.4686360592306
15,150,128,2,93.69186695438648
15,150,128,3,93.60815536870302
15,150,256,1,93.43143091003795
15,150,256,2,93.56908996205075
15,150,256,3,93.51142198080214
15,200,32,1,93.48335411706911
15,200,32,2,93.53625817178703
15,200,32,3,93.50791671390243
15,200,64,1,93.63261912859464
15,200,64,2,93.69119147488946
15,200,64,3,93.69685976646639
15,200,128,1,93.79133129274837
15,200,128,2,93.46068095076144
15,200,128,3,93.57215735177418
15,200,256,1,93.40588746551789
15,200,256,2,93.56271019914598
15,200,256,3,93.58160450440238
